Stem,Year,DBH,Comment
221499,1993,6.6,
221499,1996,6.9,
221499,1999, NA,unmeasured
221499,2002,6.9,
221499,2005,6.9,
221499,2014,8.7,bark-stripped
RG930,2014,4.9,bark-stripped
RG931,2014,4.9,
RG932,2014,3.4,
RG933,2014,3.3,
222375,1993,25.0,
222375,1996,26.0,
222375,1999, NA,unmeasured
222375,2002,29.5,
222375,2005,31.0,
222375,2014,33.4,
222376,1993,7.4,
222376,1996, NA,cut
222377,1993,10.2,
222377,1996,10.2,
222377,1999, NA,unmeasured
222377,2002,10.2,
222377,2005,10.2,
222377,2014, NA,dead
222378,1993,9.5,
222378,1996,10.1,
222378,1999, NA,unmeasured
222378,2002,11.0,
222378,2005,11.6,
222378,2014,13.0,
222379,1993,10.3,
222379,1996,10.9,
222379,1999, NA,unmeasured
222379,2002,11.6,
222379,2005,11.9,
222379,2014,12.9,
222380,1993,9.2,
222380,1996,9.7,
222380,1999, NA,unmeasured
222380,2002,10.8,
222380,2005,11.4,
222380,2014,12.9,
222381,1993,6.9,
222381,1996,6.9,
222381,1999, NA,unmeasured
222381,2002,6.9,
222381,2005,6.9,
222381,2014,7.1,
222382,1993,9.9,
222382,1996, NA,dead
222383,1993,7.5,
222383,1996,7.2,
222383,1999, NA,unmeasured
222383,2002, NA,cut
RG934,2014,3.8,
RG935,2014,4.6,bark-stripped
223384,1993,25.2,
223384,1996,25.6,
223384,1999, NA,unmeasured
223384,2002,25.7,
223384,2005,25.8,
223384,2014, NA,dead
223385,1993,12.5,
223385,1996,12.9,
223385,1999, NA,unmeasured
223385,2002,13.4,
223385,2005,13.1,
223385,2014,16.4,
223386,1993,8.3,
223386,1996,9.0,
223386,1999, NA,unmeasured
223386,2002,10.3,
223386,2005,11.0,
223386,2014, NA,dead
223387,1993,8.6,
223387,1996, NA,cut
223388,1993,5.4,
223388,1996, NA,cut
224389,1993,4.7,
224389,1996, NA,cut
224390,1993,13.8,
224390,1996,14.9,
224390,1999, NA,unmeasured
224390,2002,17.2,
224390,2005,18.7,
224390,2014,24.5,bark-stripped
224392,1993,11.0,
224392,1996, NA,cut
224393,1993,12.7,
224393,1996,13.1,
224393,1999, NA,unmeasured
224393,2002, NA,cut
224394,1993,22.1,
224394,1996,23.7,
224394,1999, NA,unmeasured
224394,2002,27.3,
224394,2005,29.4,
224394,2014,34.4,
224395,1993,8.8,
224395,1996, NA,cut
224396,1993,19.9,
224396,1996,21.0,
224396,1999, NA,unmeasured
224396,2002,24.4,
224396,2005,25.9,
224396,2014,30.1,
224397,1993,11.9,
224397,1996, NA,cut
224398,1993,20.0,
224398,1996,20.9,
224398,1999, NA,unmeasured
224398,2002,23.1,
224398,2005,23.8,
224398,2014,25.1,
224401,1993,13.8,
224401,1996, NA,cut
RG946,2014,3.8,
225399,1993,5.5,
225399,1996,5.7,
225399,1999, NA,unmeasured
225399,2002,5.5,
225399,2005,5.5,
225399,2014,5.5,
225400,1993,9.2,
225400,1996,9.5,
225400,1999, NA,unmeasured
225400,2002,9.8,
225400,2005,10.1,
225400,2014,11.0,
225402,1993,11.7,
225402,1996, NA,cut
225403,1993,3.3,
225403,1996, NA,cut
225404,1993,27.4,
225404,1996,29.1,
225404,1999, NA,unmeasured
225404,2002,32.6,
225404,2005,34.6,
225404,2014,40.5,
225405,1993,5.2,
225405,1996,5.4,
225405,1999, NA,unmeasured
225405,2002,5.3,
225405,2005,5.3,
225405,2014, NA,dead
225406,1993,34.7,
225406,1996,35.3,
225406,1999, NA,unmeasured
225406,2002,36.7,
225406,2005,37.2,
225406,2014,37.8,
RG947,2014,3.0,
RG948,2014,3.7,
RG949,2014,3.3,
226407,1993,25.0,
226407,1996,25.2,
226407,1999, NA,unmeasured
226407,2002,25.5,
226407,2005, NA,dead
226408,1993,9.1,
226408,1996, NA,cut
226409,1993,7.8,
226409,1996,7.9,
226409,1999, NA,unmeasured
226409,2002,9.0,
226409,2005,10.7,
226409,2014,15.4,bark-stripped
226410,1993,7.4,
226410,1996,7.5,
226410,1999, NA,unmeasured
226410,2002, NA,dead
226411,1993,5.0,
226411,1996,5.4,
226411,1999, NA,unmeasured
226411,2002,5.6,
226411,2005,7.0,
226411,2014,8.4,
226412,1993,3.7,
226412,1996,4.3,
226412,1999, NA,unmeasured
226412,2002,5.7,estimated
226412,2005,6.4,
226412,2014,8.0,
226413,1996,3.1,
226413,1999, NA,unmeasured
226413,2002,3.2,
226413,2005,3.2,
226413,2014,3.5,
226414,1993,16.1,
226414,1996,14.0,
226414,1999, NA,unmeasured
226414,2002,14.6,
226414,2005, NA,dead
WG703,2014,5.0,
227334,2002,4.7,
227334,2005,5.7,
227334,2014,7.3,bark-stripped
227415,1993,3.9,
227415,1996,4.4,
227415,1999, NA,unmeasured
227415,2002,5.7,
227415,2005,7.0,
227415,2014,8.4,bark-stripped
227416,1993,3.6,
227416,1996,3.8,
227416,1999, NA,unmeasured
227416,2002,3.7,
227416,2005,4.3,
227416,2014,6.6,
227417,1993,7.9,
227417,1996,7.7,
227417,1999, NA,unmeasured
227417,2002, NA,dead
227418,1993,7.3,
227418,1996,7.8,
227418,1999, NA,unmeasured
227418,2002,8.5,
227418,2005,9.5,
227418,2014,12.1,bored
227419,1993,8.5,
227419,1996,8.4,
227419,1999, NA,unmeasured
227419,2002,9.5,
227419,2005,10.9,
227419,2014,14.7,
227420,1993,3.1,
227420,1996,3.9,
227420,1999, NA,unmeasured
227420,2002,4.9,
227420,2005,5.3,
227420,2014,7.3,
227421,1993,3.1,
227421,1996,3.3,
227421,1999, NA,unmeasured
227421,2002,3.7,
227421,2005,3.6,
227421,2014,3.6,fallen
227422,1993,7.7,
227422,1996,8.2,
227422,1999, NA,unmeasured
227422,2002, NA,dead
227423,1993,11.3,
227423,1996,11.4,
227423,1999, NA,unmeasured
227423,2002,11.7,
227423,2005,12.5,
227423,2014,15.2,
227424,1993,3.1,
227424,1996,3.6,
227424,1999, NA,unmeasured
227424,2002, NA,dead
227427,1993,3.9,
227427,1996,4.1,
227427,1999, NA,unmeasured
227427,2002, NA,dead
227698,2005,3.2,
227698,2014,4.7,
RG969,2014,4.7,
RG970,2014,3.0,bark-stripped
RG971,2014,6.0,
RG972,2014,5.5,
228425,1993,13.7,
228425,1996,14.1,
228425,1999, NA,unmeasured
228425,2002, NA,dead
228426,1993,5.6,
228426,1996,5.8,
228426,1999, NA,unmeasured
228426,2002, NA,dead
228430,1993,29.0,
228430,1996,29.5,
228430,1999, NA,unmeasured
228430,2002,29.8,
228430,2005,30.6,
228430,2014, NA,dead
228431,1993,6.4,
228431,1996,7.0,
228431,1999, NA,unmeasured
228431,2002, NA,dead
228432,1993,3.2,
228432,1996,3.5,
228432,1999, NA,unmeasured
228432,2002,4.6,
228432,2005,5.7,
228432,2014,9.0,
228433,1993,3.4,
228433,1996,3.8,
228433,1999, NA,unmeasured
228433,2002,5.3,
228433,2005,6.0,
228433,2014,9.0,bark-stripped
228434,1993,6.6,
228434,1996,6.7,
228434,1999, NA,unmeasured
228434,2002,6.7,
228434,2005,6.8,
228434,2014,9.2,bark-stripped/stem broken
228435,1993,5.2,
228435,1996,6.1,
228435,1999, NA,unmeasured
228435,2002,7.1,
228435,2005,7.2,
228435,2014,9.1,
228436,1993,3.3,
228436,1996,3.7,
228436,1999, NA,unmeasured
228436,2002,5.2,
228436,2005,6.3,
228436,2014,8.5,
228699,2005,3.8,
228699,2014,5.5,bark-stripped
229437,1993,22.9,
229437,1996,24.4,
229437,1999, NA,unmeasured
229437,2002, NA,cut
229438,1993,6.9,
229438,1996,7.1,
229438,1999, NA,unmeasured
229438,2002, NA,dead
229439,1993,3.9,
229439,1996,3.9,
229439,1999, NA,unmeasured
229439,2002, NA,dead
229440,1993,11.8,
229440,1996,12.2,
229440,1999, NA,unmeasured
229440,2002,12.9,
229440,2005,13.6,
229440,2014,16.5,
229441,1993,14.5,
229441,1996,14.5,
229441,1999, NA,unmeasured
229441,2002, NA,dead
229442,1993,18.5,
229442,1996,19.6,
229442,1999, NA,unmeasured
229442,2002,21.3,
229442,2005,22.6,
229442,2014,28.4,
229614,1996,3.0,
229614,1999, NA,unmeasured
229614,2002, NA,dead
230443,1993,15.9,
230443,1996,16.1,
230443,1999, NA,unmeasured
230443,2002,16.9,
230443,2005,17.3,
230443,2014, NA,cut
230444,1993,9.0,
230444,1996,9.2,
230444,1999, NA,unmeasured
230444,2002,9.9,
230444,2005,10.3,
230444,2014, NA,dead
231445,1993,12.4,
231445,1996,12.8,
231445,1999, NA,unmeasured
231445,2002,13.8,
231445,2005,14.4,
231445,2014,17.1,
231446,1993,36.0,
231446,1996,38.5,
231446,1999, NA,unmeasured
231446,2002,42.7,
231446,2005,43.3,
231446,2014, NA,dead
231447,1993,8.5,
231447,1996,9.1,
231447,1999, NA,unmeasured
231447,2002,9.8,
231447,2005,9.7,
231447,2014, NA,dead
231448,1993,12.0,
231448,1996,12.2,
231448,1999, NA,unmeasured
231448,2002,12.3,
231448,2005,12.4,fallen
231448,2014, NA,dead
231449,1993,11.1,
231449,1996, NA,cut
231450,1993,12.7,
231450,1996, NA,cut
231451,1993,14.7,
231451,1996, NA,cut
231452,1993,21.1,
231452,1996,23.0,
231452,1999, NA,unmeasured
231452,2002,26.3,
231452,2005,27.5,
231452,2014, NA,cut
231453,1993,13.8,
231453,1996, NA,cut
231454,1993,9.7,
231454,1996, NA,cut
232455,1993,8.5,
232455,1996, NA,cut
232456,1993,20.6,
232456,1996,21.4,
232456,1999, NA,unmeasured
232456,2002,23.1,
232456,2005,23.5,
232456,2014,27.1,
232457,1993,3.2,
232457,1996, NA,cut
232458,1993,17.8,
232458,1996,18.1,
232458,1999, NA,unmeasured
232458,2002,18.9,
232458,2005,19.5,
232458,2014,21.9,
232459,1993,20.2,
232459,1996,21.2,
232459,1999, NA,unmeasured
232459,2002,22.6,
232459,2005,23.4,
232459,2014,26.9,
232460,1993,12.1,
232460,1996, NA,cut
232461,1993,23.8,
232461,1996,24.7,
232461,1999, NA,unmeasured
232461,2002,27.5,
232461,2005,29.0,
232461,2014,33.4,
232462,1993,11.2,
232462,1996,11.2,
232462,1999, NA,unmeasured
232462,2002,10.9,
232462,2005, NA,dead
RG983,2014,3.4,
RG984,2014,4.6,
233463,1993,9.3,
233463,1996, NA,cut
233464,1993,5.7,
233464,1996, NA,cut
233465,1993,10.1,
233465,1996, NA,cut
233466,1993,8.6,
233466,1996, NA,cut
233467,1993,25.2,
233467,1996,26.6,
233467,1999, NA,unmeasured
233467,2002,29.7,
233467,2005,30.9,
233467,2014,34.6,
233468,1993,4.4,
233468,1996, NA,cut
233469,1993,8.0,
233469,1996, NA,cut
233471,1993,5.6,
233471,1996, NA,cut
233472,1993,18.6,
233472,1996,19.3,
233472,1999, NA,unmeasured
233472,2002,20.5,
233472,2005,21.1,
233472,2014,22.8,
233474,1993,24.9,
233474,1996,26.3,
233474,1999, NA,unmeasured
233474,2002,28.4,
233474,2005,29.3,
233474,2014,32.2,
233475,1993,11.3,
233475,1996, NA,cut
233476,1993,7.4,
233476,1996, NA,cut
233477,1993,3.3,
233477,1996, NA,cut
233478,1993,16.2,
233478,1996, NA,cut
233480,1993,9.4,
233480,1996, NA,cut
RG987,2014,3.5,
RG988,2014,4.6,
234481,1993,3.2,
234481,1996, NA,cut
234482,1993,18.7,
234482,1996,20.3,
234482,1999, NA,unmeasured
234482,2002,23.6,
234482,2005,25.1,
234482,2014,29.4,
234483,1993,11.4,
234483,1996, NA,cut
234484,1993,4.3,
234484,1996, NA,cut
234485,1993,10.1,
234485,1996, NA,cut
234486,1993,16.2,
234486,1996,18.6,
234486,1999, NA,unmeasured
234486,2002,18.3,
234486,2005,19.1,
234486,2014,20.9,
234487,1993,11.5,
234487,1996, NA,cut
234488,1993,12.4,
234488,1996,12.9,
234488,1999, NA,unmeasured
234488,2002, NA,cut
234489,1993,8.8,
234489,1996, NA,cut
234490,1993,12.4,
234490,1996, NA,cut
234491,1993,15.4,
234491,1996, NA,cut
RG992,2014,3.1,
235492,1993,17.2,
235492,1996,18.2,
235492,1999, NA,unmeasured
235492,2002,19.4,
235492,2005,19.9,
235492,2014,21.6,
235493,1993,14.9,
235493,1996,15.2,
235493,1999, NA,unmeasured
235493,2002, NA,cut
235495,1993,12.8,
235495,1996, NA,cut
235496,1993,11.7,
235496,1996, NA,cut
235497,1993,17.4,
235497,1996,18.3,
235497,1999, NA,unmeasured
235497,2002,20.5,
235497,2005,21.9,
235497,2014,25.1,
235498,1993,3.7,
235498,1996, NA,cut
235499,1993,12.4,
235499,1996,13.0,
235499,1999, NA,unmeasured
235499,2002,14.3,
235499,2005,15.0,
235499,2014,16.3,
235500,1993,24.4,
235500,1996,25.9,
235500,1999, NA,unmeasured
235500,2002,29.9,
235500,2005,31.7,
235500,2014,36.6,
RG995,2014,3.4,bark-stripped
WG704,2014,4.9,bark-stripped
RG998,2014,3.0,bark-stripped
236501,1993,20.1,
236501,1996,21.5,
236501,1999, NA,unmeasured
236501,2002,25.4,
236501,2005,27.4,
236501,2014,33.2,
236502,1993,10.2,
236502,1996, NA,cut
236503,1993,10.7,
236503,1996, NA,cut
236504,1993,9.5,
236504,1996, NA,cut
236505,1993,16.3,
236505,1996,17.4,
236505,1999, NA,unmeasured
236505,2002,19.9,
236505,2005,20.8,
236505,2014,22.8,
236506,1993,3.3,
236506,1996, NA,cut
236508,1993,25.7,
236508,1996,27.1,
236508,1999, NA,unmeasured
236508,2002,29.3,
236508,2005,31.3,
236508,2014,35.4,
236509,1993,8.3,
236509,1996, NA,cut
237510,1993,4.2,
237510,1996,4.4,
237510,1999, NA,unmeasured
237510,2002, NA,cut
237511,1993,17.7,
237511,1996,17.8,
237511,1999, NA,unmeasured
237511,2002,18.0,
237511,2005,18.0,
237511,2014,18.6,
237512,1993,24.4,
237512,1996,25.6,
237512,1999, NA,unmeasured
237512,2002,28.4,
237512,2005,29.5,
237512,2014,34.4,
237513,1993,13.4,
237513,1996,14.3,
237513,1999, NA,unmeasured
237513,2002,15.3,
237513,2005,16.6,
237513,2014,20.5,
237514,1993,17.6,
237514,1996,17.9,
237514,1999, NA,unmeasured
237514,2002,18.9,
237514,2005,19.5,
237514,2014,21.6,
237515,1993,5.4,
237515,1996,5.5,
237515,1999, NA,unmeasured
237515,2002, NA,dead
238516,1993,18.9,
238516,1996,19.4,
238516,1999, NA,unmeasured
238516,2002, NA,dead
238517,1993,23.0,
238517,1996,23.3,
238517,1999, NA,unmeasured
238517,2002, NA,dead
238518,1993,14.0,
238518,1996,14.1,
238518,1999, NA,unmeasured
238518,2002, NA,dead
239519,1993,9.9,
239519,1996,10.1,
239519,1999, NA,unmeasured
239519,2002, NA,dead
239522,1993,4.3,
239522,1996,4.4,
239522,1999, NA,unmeasured
239522,2002, NA,dead
240963,1993,3.5,
240963,1996,3.6,
240963,1999, NA,unmeasured
240963,2002, NA,dead
240964,1993,21.3,
240964,1996,22.8,
240964,1999, NA,unmeasured
240964,2002, NA,dead
240965,1993,3.3,
240965,1996,3.5,
240965,1999, NA,unmeasured
240965,2002,4.4,
240965,2005,5.3,
240965,2014, NA,dead
241966,1993,18.4,
241966,1996,20.1,
241966,1999, NA,unmeasured
241966,2002,23.9,
241966,2005,26.1,
241966,2014,31.7,
241967,1993,4.5,
241967,1996,4.7,
241967,1999, NA,unmeasured
241967,2002,4.8,
241967,2005,5.0,
241967,2014,6.7,
241968,1993,10.1,
241968,1996, NA,cut
241969,1993,7.3,
241969,1996, NA,cut
241970,1993,8.4,
241970,1996, NA,cut
241971,1993,7.2,
241971,1996, NA,cut
241972,1993,5.6,
241972,1996, NA,cut
241973,1993,6.3,
241973,1996, NA,cut
241974,1993,17.2,
241974,1996,18.5,
241974,1999, NA,unmeasured
241974,2002,20.8,
241974,2005,22.0,
241974,2014,25.6,
241975,1993,14.1,
241975,1996,14.5,
241975,1999, NA,unmeasured
241975,2002,14.6,
241975,2005,14.5,
241975,2014, NA,cut
242976,1993,11.9,
242976,1996,12.2,
242976,1999, NA,unmeasured
242976,2002,12.3,
242976,2005,12.4,
242976,2014, NA,cut
242977,1993,17.8,
242977,1996,18.5,
242977,1999, NA,unmeasured
242977,2002,19.3,
242977,2005,19.6,
242977,2014,22.2,
242978,1993,15.8,
242978,1996,15.9,
242978,1999, NA,unmeasured
242978,2002,16.8,
242978,2005,17.0,
242978,2014, NA,cut
242979,1993,14.1,
242979,1996,14.1,
242979,1999, NA,unmeasured
242979,2002,14.0,
242979,2005, NA,dead
242980,1993,16.1,
242980,1996,16.7,
242980,1999, NA,unmeasured
242980,2002,17.5,
242980,2005,17.5,
242980,2014, NA,cut
242981,1993,19.8,
242981,1996,20.7,
242981,1999, NA,unmeasured
242981,2002,21.9,
242981,2005,22.3,
242981,2014,25.0,
242982,1993,12.1,
242982,1996, NA,cut
242984,1993,13.6,
242984,1996,13.9,
242984,1999, NA,unmeasured
242984,2002,14.0,
242984,2005,14.0,
242984,2014, NA,cut
242985,1993,8.2,
242985,1996, NA,cut
242986,1993,13.0,
242986,1996, NA,cut
242987,1993,8.9,
242987,1996, NA,cut
242988,1993,12.9,
242988,1996,13.4,
242988,1999, NA,unmeasured
242988,2002,14.9,
242988,2005,15.4,
242988,2014, NA,cut
WG010,2014,4.0,
WG011,2014,3.6,
WG014,2014,4.5,
243989,1993,16.5,
243989,1996,17.2,
243989,1999, NA,unmeasured
243989,2002,18.8,
243989,2005,19.4,
243989,2014,22.1,
243990,1993,18.0,
243990,1996,18.6,
243990,1999, NA,unmeasured
243990,2002,20.1,
243990,2005,20.4,
243990,2014,20.8,
243991,1993,9.8,
243991,1996, NA,cut
243992,1993,14.2,
243992,1996,14.6,
243992,1999, NA,unmeasured
243992,2002,15.3,
243992,2005,15.5,
243992,2014,15.8,
243993,1993,13.4,
243993,1996, NA,cut
243994,1993,17.9,
243994,1996,18.9,
243994,1999, NA,unmeasured
243994,2002,21.8,
243994,2005,23.2,
243994,2014,27.7,
243995,1993,5.8,
243995,1996, NA,cut
243996,1993,15.4,
243996,1996,15.5,
243996,1999, NA,unmeasured
243996,2002,15.6,
243996,2005,15.7,
243996,2014,15.7,
243997,1993,14.6,
243997,1996,14.8,
243997,1999, NA,unmeasured
243997,2002,15.3,
243997,2005,15.6,
243997,2014,16.5,
WG020,2014,4.9,
WG021,2014,5.4,bark-stripped
WG022,2014,5.2,
WG025,2014,5.3,
244508,1993,20.6,
244508,1996,21.5,
244508,1999, NA,unmeasured
244508,2002,23.4,
244508,2005,24.5,
244508,2014,27.1,
244509,1993,31.0,
244509,1996,32.1,
244509,1999, NA,unmeasured
244509,2002,34.0,
244509,2005,34.7,
244509,2014,36.9,
244510,1993,21.8,
244510,1996,22.7,
244510,1999, NA,unmeasured
244510,2002,25.1,
244510,2005,26.2,
244510,2014,29.2,
244511,1993,10.9,
244511,1996, NA,cut
244512,1993,11.1,
244512,1996,11.1,
244512,1999, NA,unmeasured
244512,2002, NA,cut
244998,1993,13.2,
244998,1996,13.4,
244998,1999, NA,unmeasured
244998,2002, NA,dead
244999,1993,15.1,
244999,1996,15.5,
244999,1999, NA,unmeasured
244999,2002,16.9,
244999,2005,17.5,
244999,2014,19.1,
244000,1993,16.5,
244000,1996, NA,cut
WG027,2014,4.6,
WG028,2014,3.5,
WG029,2014,3.5,
WG031,2014,3.5,
WG033,2014,3.7,bark-stripped
245513,1993,14.1,
245513,1996,14.2,
245513,1999, NA,unmeasured
245513,2002,15.1,
245513,2005,15.4,
245513,2014,16.0,
245514,1993,20.5,
245514,1996,22.0,
245514,1999, NA,unmeasured
245514,2002,24.9,
245514,2005,26.0,
245514,2014,30.1,
245515,1993,9.7,
245515,1996, NA,cut
245516,1993,8.1,
245516,1996, NA,cut
245517,1993,20.5,
245517,1996,21.9,
245517,1999, NA,unmeasured
245517,2002,25.3,
245517,2005,26.7,
245517,2014,30.8,
245518,1993,13.6,
245518,1996, NA,cut
245519,1993,9.5,
245519,1996, NA,cut
245520,1993,3.2,
245520,1996, NA,cut
WG035,2014,4.2,
WG036,2014,7.5,
246335,2002,4.2,
246335,2005,4.9,
246335,2014,7.3,
246521,1993,13.6,
246521,1996,14.2,
246521,1999, NA,unmeasured
246521,2002,16.8,
246521,2005,17.7,
246521,2014,19.4,
246522,1993,42.6,
246522,1996, NA,cut
246524,1993,12.4,
246524,1996, NA,cut
247525,1993,5.2,
247525,1996,5.3,
247525,1999, NA,unmeasured
247525,2002, NA,dead
247526,1993,33.5,
247526,1996,35.5,
247526,1999, NA,unmeasured
247526,2002,38.3,
247526,2005,39.8,
247526,2014,46.2,
247528,1993,4.4,
247528,1996,4.6,
247528,1999, NA,unmeasured
247528,2002, NA,dead
247529,1993,4.5,
247529,1996,4.8,
247529,1999, NA,unmeasured
247529,2002, NA,dead
247530,1993,8.1,
247530,1996,8.1,
247530,1999, NA,unmeasured
247530,2002, NA,dead
247531,1993,5.0,
247531,1996,5.3,
247531,1999, NA,unmeasured
247531,2002, NA,dead
247532,1993,6.6,
247532,1996,6.6,
247532,1999, NA,unmeasured
247532,2002, NA,dead
247533,1993,17.7,
247533,1996,18.0,
247533,1999, NA,unmeasured
247533,2002, NA,dead
248534,1993,3.6,
248534,1996,3.2,
248534,1999, NA,unmeasured
248534,2002, NA,dead
248535,1993,22.8,
248535,1996,24.0,
248535,1999, NA,unmeasured
248535,2002, NA,dead
248536,1993,23.5,
248536,1996,24.4,
248536,1999, NA,unmeasured
248536,2002, NA,dead
249537,1993,9.8,
249537,1996,9.7,
249537,1999, NA,unmeasured
249537,2002, NA,dead
249538,1993,10.6,
249538,1996,11.0,
249538,1999, NA,unmeasured
249538,2002, NA,dead
249539,1993,41.7,
249539,1996,43.4,
249539,1999, NA,unmeasured
249539,2002,46.0,
249539,2005,46.6,
249539,2014, NA,dead
249540,1993,10.3,
249540,1996,10.7,
249540,1999, NA,unmeasured
249540,2002, NA,dead
250403,2002,3.5,
250403,2005,4.5,
250403,2014, NA,dead
250541,1993,12.4,
250541,1996,13.8,
250541,1999, NA,unmeasured
250541,2002,15.9,
250541,2005,16.7,
250541,2014, NA,cut
250542,1993,9.7,
250542,1996,9.9,
250542,1999, NA,unmeasured
250542,2002,9.7,
250542,2005, NA,dead
250543,1993,9.5,
250543,1996,9.5,
250543,1999, NA,unmeasured
250543,2002,9.5,
250543,2005, NA,dead
250544,1993,12.0,
250544,1996,12.9,
250544,1999, NA,unmeasured
250544,2002,15.0,
250544,2005,16.7,
250544,2014,21.9,
250545,1993,7.8,
250545,1996, NA,dead
250546,1993,4.2,
250546,1996, NA,dead
250547,1993,3.1,
250547,1996, NA,dead
250548,1993,11.4,
250548,1996,13.5,
250548,1999, NA,unmeasured
250548,2002,18.0,
250548,2005,19.4,
250548,2014,23.2,
250701,2005,3.6,
250701,2014, NA,cut
WG042,2014,5.7,
251404,2002,3.9,
251404,2005,4.9,
251404,2014,8.2,
251549,1993,20.2,
251549,1996,20.5,
251549,1999, NA,unmeasured
251549,2002,20.7,
251549,2005,20.7,
251549,2014, NA,dead
251550,1993,3.3,
251550,1996, NA,cut
251551,1993,26.5,
251551,1996,27.8,
251551,1999, NA,unmeasured
251551,2002,31.5,
251551,2005,32.6,
251551,2014,36.9,
251552,1993,10.3,
251552,1996, NA,cut
251553,1993,4.1,
251553,1996, NA,cut
251554,1993,22.5,
251554,1996, NA,cut
WG046,2014,3.5,
WG049,2014,3.2,
252555,1993,22.5,
252555,1996,23.5,
252555,1999, NA,unmeasured
252555,2002,26.6,
252555,2005,27.7,
252555,2014,31.6,
252556,1993,19.3,
252556,1996,20.1,
252556,1999, NA,unmeasured
252556,2002,22.6,
252556,2005,23.4,
252556,2014,25.6,
252557,1993,16.3,
252557,1996,17.1,
252557,1999, NA,unmeasured
252557,2002,19.1,
252557,2005,19.6,
252557,2014,21.8,
252558,1993,18.6,
252558,1996,19.5,
252558,1999, NA,unmeasured
252558,2002,21.6,
252558,2005,22.3,
252558,2014,24.5,
252559,1993,13.0,
252559,1996, NA,cut
252560,1993,15.5,
252560,1996,16.2,
252560,1999, NA,unmeasured
252560,2002,17.1,
252560,2005,18.5,
252560,2014,19.8,
252561,1993,10.5,
252561,1996, NA,cut
252562,1993,15.3,
252562,1996,15.9,
252562,1999, NA,unmeasured
252562,2002,17.7,
252562,2005,18.2,
252562,2014,21.4,
252563,1993,15.6,
252563,1996, NA,cut
252700,2005,3.3,
252700,2014,4.6,
WG053,2014,3.1,
WG055,2014,3.7,
WG056,2014,4.7,bark-stripped
WG057,2014,4.4,
WG058,2014,3.4,
WG060,2014,3.6,
WG061,2014,4.7,
253001,1993,12.4,
253001,1996, NA,cut
253564,1993,12.4,
253564,1996, NA,cut
253565,1993,13.2,
253565,1996,13.3,
253565,1999, NA,unmeasured
253565,2002, NA,dead
253566,1993,22.0,
253566,1996,23.2,
253566,1999, NA,unmeasured
253566,2002,26.2,
253566,2005,27.1,
253566,2014,29.8,
253567,1993,10.5,
253567,1996, NA,cut
253568,1993,17.7,
253568,1996,18.4,
253568,1999, NA,unmeasured
253568,2002, NA,dead
253569,1993,17.2,
253569,1996,17.3,
253569,1999, NA,unmeasured
253569,2002,17.8,
253569,2005,17.8,
253569,2014,18.1,
WG065,2014,5.0,
WG066,2014,3.7,
254002,1993,10.2,
254002,1996, NA,cut
254570,1993,22.6,
254570,1996,23.8,
254570,1999, NA,unmeasured
254570,2002,25.3,
254570,2005,25.9,
254570,2014,28.2,
254571,1993,18.0,estimated
254571,1996,18.5,
254571,1999, NA,unmeasured
254571,2002,19.6,estimated
254571,2005,20.1,estimated
254571,2014,21.7,
254572,1993,25.9,
254572,1996,27.7,
254572,1999, NA,unmeasured
254572,2002,30.6,
254572,2005,32.1,
254572,2014, NA,cut
254573,1993,24.7,
254573,1996,26.0,
254573,1999, NA,unmeasured
254573,2002,28.6,
254573,2005,30.0,
254573,2014,34.8,
254574,1993,12.4,
254574,1996, NA,cut
254575,1993,9.5,
254575,1996, NA,cut
254576,1993,10.3,
254576,1996, NA,cut
255405,2002,3.7,
255405,2005,4.0,
255405,2014,4.6,
255577,1993,14.7,
255577,1996,14.8,
255577,1999, NA,unmeasured
255577,2002,15.2,
255577,2005,15.1,
255577,2014,15.5,
255578,1993,11.7,
255578,1996, NA,cut
255579,1993,18.4,
255579,1996,19.2,
255579,1999, NA,unmeasured
255579,2002,22.0,
255579,2005,22.8,
255579,2014,25.4,
255580,1993,21.3,
255580,1996,22.3,
255580,1999, NA,unmeasured
255580,2002,24.7,
255580,2005,25.2,
255580,2014,28.1,
255581,1993,20.8,
255581,1996,21.6,
255581,1999, NA,unmeasured
255581,2002,23.9,
255581,2005,24.4,
